src,dst
29582,17128
29583,5378
29583,645
29583,18154
29583,16268
29583,2653
29583,15956
29584,10383
29584,4499
29584,22694
29584,1709
29584,6693
29584,32
29585,33
29585,6302
29585,5564
29585,16
29585,13209
29585,14262
29586,25925
29586,18703
29586,28844
29586,1408
29586,11700
29586,70
29587,8286
29587,273
29587,73
29587,7144
29587,2581
29587,11743
29588,4056
29588,1107
29588,5500
29588,25149
29588,18333
29588,6519
29589,100
29589,868
29589,27023
29589,15258
29589,796
29589,91
29590,19334
29590,4935
29590,29539
29590,11121
29590,25940
29590,358
29591,24897
29591,26474
29591,20233
29591,4295
29591,6316
29591,9933
29592,1759
29592,22958
29592,12818
29592,5839
29592,27011
29592,21919
29593,18520
29593,24109
29593,39
29593,28155
29593,16047
29593,8201
29594,306
29594,26607
29594,16605
29594,27643
29594,44
29594,16553
29595,356
29595,444
29595,21399
29595,60
29595,4740
29595,23813
29596,15635
29596,5836
29596,2399
29596,3182
29596,11418
29596,17881
29597,1291
29597,125
29597,18695
29597,2143
29597,22153
29597,447
29598,7858
29598,9610
29598,22079
29598,8804
29598,20470
29598,8428
29599,19771
29599,10996
29599,29285
29599,21890
29599,26218
29599,1071
29600,17804
29600,26342
29600,7552
29600,103
29600,12617
29600,1496
29601,582
29601,7917
29601,9236
29601,136
29601,5
29601,6094
29602,1814
29602,9937
29602,265
29602,5061
29602,29541
29602,12929
29603,14586
29603,3622
29603,7459
29603,102
29603,5863
29603,11734
29604,1784
29604,25
29604,319
29604,1739
29604,3687
29604,1306
29605,3214
29605,899
29605,1640
29605,12510
29605,23643
29605,1933
29606,1099
29606,1115
29606,12752
29606,917
29606,5656
29606,13461
29607,2467
29607,31
29607,7419
29607,500
29607,2990
29607,9145
29608,1212
29608,19499
29608,1482
29608,315
29608,1289
29608,8307
29609,6636
29609,2567
29609,13677
29609,20412
29609,17421
29609,162
29610,15158
29610,1780
29610,3360
29610,1811
29610,311
29610,25
29611,787
29611,28111
29611,4618
29611,25953
29611,7680
29611,7472
29612,480
29612,2344
29612,17605
29612,47
29612,27111
29612,7658
29613,28214
29613,23088
29613,18783
29613,7538
29613,13006
29613,2063
29614,29131
29614,13650
29614,815
29614,28787
29614,136
29614,170
29615,28605
29615,46
29615,2622
29615,8
29615,25303
29615,26856
29616,344
29616,11659
29616,16915
29616,7942
29616,999
29616,742
29617,2881
29617,451
29617,24144
29617,21061
29617,28947
29617,3241
29618,2258
29618,876
29618,24041
29618,4234
29618,26117
29618,869
29619,22162
29619,11746
29619,275
29619,19691
29619,25179
29619,3058
29620,6528
29620,14766
29620,8950
29620,634
29620,5186
29620,2347
29621,17868
29621,200
29621,8039
29621,28857
29621,8
29621,16212
29622,7134
29622,61
29622,26635
29622,4862
29622,7624
29622,4296
29623,16220
29623,8439
29623,2186
29623,1071
29623,9560
29623,2601
29624,7628
29624,23274
29624,6507
29624,5071
29624,214
29624,15925
29625,50
29625,24846
29625,17646
29625,514
29625,2636
29625,10462
29626,11655
29626,1599
29626,8702
29626,159
29626,27156
29626,21971
29627,3614
29627,125
29627,18331
29627,4942
29627,828
29627,28008
29628,17845
29628,20618
29628,4356
29628,2176
29628,6417
29628,42
29629,11098
29629,10706
29629,6583
29629,10162
29629,8526
29629,346
29630,26572
29630,24452
29630,10997
29630,6069
29630,19803
29630,607
29631,14457
29631,29180
29631,29576
29631,24364
29631,7618
29631,486
29632,1352
29632,28034
29632,26922
29632,27933
29632,20343
29632,7164
29633,20287
29633,4541
29633,12770
29633,19738
29633,15679
29633,526
29634,6322
29634,21091
29634,80
29634,10136
29634,11122
29634,3912
29635,237
29635,12789
29635,2062
29635,8962
29635,26061
29635,21211
29636,26312
29636,10672
29636,989
29636,21925
29636,1926
29636,5188
29637,3050
29637,28462
29637,304
29637,27134
29637,12483
29637,9055
29638,2801
29638,22101
29638,2056
29638,567
29638,23432
29638,863
29639,7535
29639,12364
29639,17378
29639,2677
29639,7264
29639,5499
29640,405
29640,4446
29640,293
29640,10236
29640,23033
29640,956
29641,1500
29641,23208
29641,11233
29641,25220
29641,167
29641,22092
29642,27273
29642,4619
29642,9354
29642,787
29642,2032
29642,4018
29643,2101
29643,933
29643,29353
29643,8172
29643,25
29643,5165
29644,29
29644,4053
29644,17723
29644,2056
29644,21687
29644,2950
29645,133
29645,15146
29645,28609
29645,8622
29645,18009
29645,8449
29646,173
29646,9235
29646,15298
29646,15119
29646,8141
29646,218
29647,7440
29647,27
29647,22494
29647,14052
29647,1083
29647,17787
29648,28053
29648,12338
29648,710
29648,6896
29648,13191
29648,6048
29649,8093
29649,12317
29649,28924
29649,776
29649,7484
29649,18842
29650,309
29650,146
29650,4157
29650,28545
29650,15170
29650,9775
29651,530
29651,1174
29651,16992
29651,4721
29651,22732
29651,117
29652,9203
29652,23121
29652,20156
29652,946
29652,8813
29652,7956
29653,28418
29653,8706
29653,13
29653,5211
29653,2797
29653,20814
29654,884
29654,19010
29654,428
29654,13993
29654,0
29654,16337
29655,35
29655,48
29655,896
29655,10321
29655,11307
29655,6435
29656,4332
29656,22362
29656,14040
29656,4972
29656,4420
29656,18618
29657,5120
29657,23753
29657,849
29657,27118
29657,6345
29657,22987
29658,16390
29658,7845
29658,265
29658,13130
29658,19255
29658,25289
29659,23944
29659,4653
29659,1988
29659,205
29659,227
29659,19499
29660,9639
29660,28793
29660,4319
29660,4481
29660,1594
29660,30
29661,27239
29661,3291
29661,888
29661,7867
29661,6466
29661,4022
29662,13881
29662,93
29662,22558
29662,12
29662,392
29662,2921
29663,1460
29663,15803
29663,9671
29663,3457
29663,12081
29663,3413
29664,18115
29664,12924
29664,14
29664,1083
29664,28018
29664,25129
29665,6108
29665,16884
29665,2832
29665,15997
29665,3786
29665,14146
29666,21132
29666,15005
29666,5614
29666,9436
29666,18848
29666,12285
29667,1714
29667,24148
29667,17399
29667,14692
29667,26782
29667,6087
29668,27971
29668,7397
29668,1855
29668,11217
29668,398
29668,18101
29669,12711
29669,3455
29669,6971
29669,27334
29669,12742
29669,20899
29670,7739
29670,6900
29670,218
29670,272
29670,27152
29670,558
29671,45
29671,3789
29671,6793
29671,5889
29671,196
29671,2674
29672,5035
29672,708
29672,11625
29672,1323
29672,36
29672,7167
29673,27793
29673,3
29673,1850
29673,27457
29673,14788
29673,2447
29674,17301
29674,19145
29674,14611
29674,19178
29674,5558
29674,15043
29675,28485
29675,9189
29675,12799
29675,9317
29675,17473
29675,18652
29676,8475
29676,16913
29676,1284
29676,6780
29676,5911
29676,5057
29677,2663
29677,13339
29677,2295
29677,1677
29677,2
29677,23910
29678,24642
29678,13750
29678,13978
29678,27579
29678,2380
29678,21781
29679,13870
29679,0
29679,187
29679,5400
29679,9176
29679,42
29680,13189
29680,1320
29680,961
29680,17008
29680,22494
29680,8712
29681,1523
29681,650
29681,212
29681,3402
29681,21947
29681,1368
29682,27868
29682,10012
29682,12468
29682,499
29682,68
29682,21774
29683,15294
29683,1514
29683,19466
29683,2171
29683,1530
29683,22206
29684,18070
29684,6735
29684,5317
29684,1159
29684,25336
29684,1711
29685,14367
29685,20316
29685,10500
29685,1055
29685,1177
29685,12989
29686,26
29686,616
29686,7758
29686,15551
29686,20583
29686,22928
29687,2045
29687,5579
29687,1472
29687,23154
29687,509
29687,13361
29688,21
29688,849
29688,59
29688,8055
29688,15259
29688,3283
29689,8538
29689,28748
29689,18063
29689,5615
29689,398
29689,3268
29690,19459
29690,21316
29690,783
29690,27252
29690,10701
29690,22403
29691,64
29691,6179
29691,23923
29691,517
29691,19513
29691,412
29692,14946
29692,1321
29692,4484
29692,22912
29692,617
29692,22034
29693,19076
29693,27203
29693,14327
29693,6467
29693,20633
29693,19
29694,198
29694,521
29694,4405
29694,14336
29694,18203
29694,15442
29695,9052
29695,19158
29695,26969
29695,3334
29695,21908
29695,13757
29696,2026
29696,6766
29696,5868
29696,9353
29696,2834
29696,24157
29697,31
29697,18680
29697,2511
29697,4185
29697,8808
29697,44
29698,19186
29698,26800
29698,835
29698,5573
29698,3139
29698,1135
29699,2016
29699,15619
29699,13206
29699,1
29699,2635
29699,1479
29700,4317
29700,11536
29700,209
29700,8
29700,47
29700,1898
29701,5458
29701,3747
29701,20200
29701,19
29701,13298
29701,114
29702,7308
29702,1258
29702,5717
29702,6598
29702,20491
29702,11787
29703,4779
29703,8928
29703,4657
29703,20633
29703,1214
29703,13870
29704,999
29704,2978
29704,9738
29704,311
29704,1757
29704,280
29705,11858
29705,643
29705,18256
29705,8845
29705,1577
29705,30
29706,11638
29706,7908
29706,9095
29706,2911
29706,1927
29706,12971
29707,17529
29707,1797
29707,4076
29707,228
29707,23258
29707,2748
29708,11179
29708,3077
29708,10857
29708,18703
29708,6727
29708,6465
29709,113
29709,8642
29709,5572
29709,441
29709,6304
29709,1150
29710,12457
29710,2466
29710,13211
29710,1053
29710,13266
29710,27504
29711,28119
29711,1014
29711,12445
29711,2273
29711,6093
29711,26031
29712,4468
29712,1644
29712,3104
29712,189
29712,9330
29712,265
29713,4177
29713,1412
29713,247
29713,12710
29713,8595
29713,9346
29714,139
29714,15146
29714,11435
29714,4107
29714,2210
29714,96
29715,2714
29715,12424
29715,12802
29715,9121
29715,22290
29715,2518
29716,17921
29716,23840
29716,926
29716,23194
29716,6115
29716,5094
29717,417
29717,7984
29717,13470
29717,7142
29717,3390
29717,925
29718,20195
29718,22168
29718,2065
29718,5513
29718,9756
29718,184
29719,4227
29719,28
29719,587
29719,4560
29719,22006
29719,25424
29720,22
29720,20916
29720,7207
29720,11846
29720,7
29720,37
29721,129
29721,1279
29721,392
29721,27336
29721,6577
29721,5694
29722,26867
29722,19179
29722,3797
29722,16582
29722,440
29722,2232
29723,4107
29723,15861
29723,29288
29723,2777
29723,19
29723,9328
29724,401
29724,82
29724,3418
29724,170
29724,7504
29724,40
29725,7237
29725,9003
29725,3501
29725,762
29725,18191
29725,9962
29726,277
29726,10485
29726,4560
29726,21815
29726,8185
29726,99
29727,4375
29727,2188
29727,13836
29727,5210
29727,9429
29727,1997
29728,1387
29728,19842
29728,88
29728,346
29728,11271
29728,8064
29729,9896
29729,1139
29729,11470
29729,123
29729,15442
29729,25678
29730,446
29730,1600
29730,6388
29730,5793
29730,80
29730,8848
29731,16149
29731,0
29731,2147
29731,621
29731,2971
29731,8570
29732,26969
29732,21205
29732,9464
29732,660
29732,21931
29732,13887
29733,15723
29733,27320
29733,8145
29733,1756
29733,8738
29733,6374
29734,15330
29734,28876
29734,6041
29734,9827
29734,11067
29734,2584
29735,11349
29735,3379
29735,4136
29735,9227
29735,11017
29735,24371
29736,4311
29736,14876
29736,20663
29736,357
29736,165
29736,29341
29737,14373
29737,20721
29737,3744
29737,9060
29737,2218
29737,963
29738,27178
29738,24425
29738,10489
29738,19507
29738,8881
29738,21229
29739,17554
29739,6615
29739,6887
29739,173
29739,103
29739,7059
29740,3118
29740,28222
29740,1085
29740,21958
29740,3139
29740,314
29741,8185
29741,18015
29741,19210
29741,8361
29741,19815
29741,27902
29742,5339
29742,25688
29742,6944
29742,2833
29742,21253
29742,6451
29743,5826
29743,546
29743,21025
29743,11499
29743,27922
29743,4369
29744,10175
29744,27757
29744,18701
29744,233
29744,8043
29744,12890
29745,629
29745,4804
29745,21879
29745,289
29745,18465
29745,2
29746,4569
29746,41
29746,6469
29746,27358
29746,20770
29746,20086
29747,560
29747,10222
29747,2592
29747,3249
29747,6707
29747,10339
29748,417
29748,1103
29748,26152
29748,4994
29748,272
29748,2895
29749,17198
29749,892
29749,54
29749,756
29749,2839
29749,7301
29750,20695
29750,4523
29750,26794
29750,28707
29750,13122
29750,213
29751,16598
29751,7534
29751,9988
29751,1792
29751,10
29751,24409
29752,6631
29752,5
29752,13083
29752,12145
29752,3251
29752,24945
29753,632
29753,10071
29753,26603
29753,1473
29753,29286
29753,2425
29754,1973
29754,20474
29754,163
29754,27700
29754,1895
29754,26321
29755,1960
29755,16215
29755,5561
29755,9860
29755,5574
29755,865
29756,18607
29756,1728
29756,169
29756,20908
29756,555
29756,17478
29757,891
29757,30
29757,22135
29757,29384
29757,4900
29757,2979
29758,5586
29758,25128
29758,55
29758,25
29758,15977
29758,19776
29759,5181
29759,20077
29759,13931
29759,6219
29759,1357
29759,20880
29760,29045
29760,43
29760,3626
29760,22367
29760,1706
29760,2715
29761,4815
29761,965
29761,6108
29761,2343
29761,16613
29761,23239
29762,1876
29762,5949
29762,19854
29762,22751
29762,113
29762,8734
29763,3972
29763,2318
29763,5721
29763,7115
29763,16548
29763,2081
29764,11940
29764,17763
29764,5050
29764,18448
29764,22324
29764,154
29765,11777
29765,4261
29765,1774
29765,22466
29765,29350
29765,10625
29766,3427
29766,1584
29766,4723
29766,9419
29766,27552
29766,2001
29767,6
29767,2678
29767,11396
29767,2179
29767,16387
29767,4200
29768,24897
29768,6587
29768,15089
29768,17105
29768,4361
29768,3055
29769,4328
29769,22624
29769,6980
29769,657
29769,194
29769,13649
29770,684
29770,2003
29770,560
29770,783
29770,2297
29770,13531
29771,168
29771,17187
29771,1738
29771,27
29771,6837
29771,16077
29772,22799
29772,25268
29772,7948
29772,6290
29772,448
29772,21314
29773,29556
29773,106
29773,11418
29773,15393
29773,13554
29773,7
29774,4480
29774,29773
29774,3915
29774,15420
29774,273
29774,1526
29775,26988
29775,23528
29775,14591
29775,4829
29775,6
29775,25378
29776,1821
29776,2837
29776,532
29776,21754
29776,7750
29776,5414
29777,61
29777,14746
29777,4357
29777,26213
29777,14364
29777,989
29778,2510
29778,1633
29778,18699
29778,27
29778,1550
29778,23842
29779,18690
29779,720
29779,14756
29779,6224
29779,7089
29779,2555
29780,356
29780,2240
29780,194
29780,5229
29780,382
29780,12506
29781,23643
29781,1480
29781,8875
29781,11180
29781,3052
29781,3942
29782,24959
29782,81
29782,18960
29782,484
29782,3133
29782,5810
29783,2448
29783,11602
29783,11
29783,982
29783,1231
29783,2285
29784,24527
29784,20078
29784,20524
29784,15
29784,1115
29784,150
29785,1031
29785,8819
29785,16183
29785,15772
29785,8208
29785,5127
29786,18452
29786,21032
29786,18029
29786,10202
29786,1611
29786,30
29787,18373
29787,5223
29787,955
29787,1891
29787,22326
29787,1691
29788,2085
29788,2031
29788,4312
29788,8759
29788,24867
29788,7
29789,381
29789,2
29789,164
29789,4083
29789,19927
29789,15462
29790,8449
29790,24539
29790,10348
29790,401
29790,16096
29790,4565
29791,22865
29791,817
29791,24642
29791,2776
29791,245
29791,544
29792,4332
29792,18710
29792,956
29792,29
29792,5679
29792,20852
29793,3698
29793,6077
29793,8
29793,23836
29793,26273
29793,19125
29794,11056
29794,21987
29794,5150
29794,26882
29794,4809
29794,18437
29795,13725
29795,1418
29795,6405
29795,27549
29795,5845
29795,2787
29796,18921
29796,522
29796,176
29796,25149
29796,15363
29796,3807
29797,4685
29797,29293
29797,9382
29797,7612
29797,2743
29797,24812
29798,369
29798,11172
29798,2218
29798,26169
29798,7634
29798,11330
29799,19531
29799,11304
29799,948
29799,9390
29799,8855
29799,47
29800,19107
29800,22429
29800,7533
29800,12423
29800,7731
29800,24407
29801,25717
29801,26389
29801,1335
29801,143
29801,12307
29801,28
29802,5656
29802,12101
29802,2214
29802,151
29802,7
29802,20594
29803,9035
29803,18925
29803,2064
29803,5006
29803,11191
29803,19329
29804,1164
29804,2684
29804,28
29804,15770
29804,106
29804,210
29805,24274
29805,8777
29805,12123
29805,650
29805,16675
29805,6627
29806,9340
29806,15427
29806,7682
29806,8364
29806,19374
29806,9789
29807,2244
29807,4294
29807,4842
29807,3441
29807,1927
29807,252
29808,580
29808,23295
29808,6
29808,244
29808,7666
29808,17088
29809,19659
29809,25873
29809,5229
29809,2008
29809,7590
29809,2919
29810,26558
29810,5690
29810,7796
29810,2876
29810,7728
29810,589
29811,7682
29811,1544
29811,17987
29811,11790
29811,19011
29811,24396
29812,178
29812,12046
29812,1555
29812,29776
29812,25091
29812,6442
29813,4995
29813,12355
29813,17402
29813,796
29813,6043
29813,7076
29814,16345
29814,5761
29814,1433
29814,12384
29814,19261
29814,8997
29815,21398
29815,23632
29815,19532
29815,4170
29815,3012
29815,372
29816,15998
29816,2297
29816,17946
29816,21564
29816,408
29816,1618
29817,1439
29817,4559
29817,3047
29817,681
29817,3196
29817,4468
29818,21972
29818,1729
29818,341
29818,21918
29818,25022
29818,24499
29819,28124
29819,9716
29819,28299
29819,21248
29819,28810
29819,10330
29820,5084
29820,5630
29820,11025
29820,22345
29820,2733
29820,28197
29821,3114
29821,25028
29821,20323
29821,7191
29821,18349
29821,7782
29822,2631
29822,23997
29822,18911
29822,2876
29822,1764
29822,945
29823,25208
29823,0
29823,3885
29823,88
29823,28042
29823,2480
29824,2733
29824,3281
29824,7553
29824,11098
29824,189
29824,4931
29825,6998
29825,20034
29825,4273
29825,233
29825,8212
29825,18461
29826,6
29826,9320
29826,2551
29826,2103
29826,13756
29826,10413
29827,4091
29827,644
29827,3686
29827,559
29827,2634
29827,10643
29828,22940
29828,24579
29828,2460
29828,13411
29828,4191
29828,473
29829,6919
29829,24079
29829,9845
29829,12869
29829,4352
29829,255
29830,1324
29830,16696
29830,2843
29830,25569
29830,21174
29830,28100
29831,1568
29831,14484
29831,17823
29831,22727
29831,14218
29831,17028
29832,1458
29832,47
29832,24015
29832,3861
29832,4155
29832,570
29833,1698
29833,17129
29833,4584
29833,26284
29833,25505
29833,50
29834,28289
29834,14192
29834,3680
29834,28347
29834,6778
29834,3161
29835,6885
29835,21404
29835,20353
29835,17829
29835,4190
29835,13937
29836,23532
29836,9527
29836,15549
29836,18474
29836,3732
29836,9933
29837,19034
29837,17662
29837,7652
29837,8877
29837,1057
29837,3828
29838,25246
29838,86
29838,50
29838,1430
29838,1481
29838,1941
29839,1961
29839,18013
29839,4561
29839,1949
29839,19780
29839,5161
29840,3536
29840,14947
29840,21836
29840,10583
29840,586
29840,19222
29841,12629
29841,15881
29841,11552
29841,29776
29841,75
29841,7178
29842,238
29842,136
29842,1854
29842,12301
29842,4284
29842,27504
29843,10350
29843,28926
29843,28373
29843,5089
29843,18789
29843,554
29844,16140
29844,1187
29844,13948
29844,27952
29844,50
29844,30
29845,22160
29845,6
29845,2864
29845,13047
29845,3047
29845,9483
29846,21691
29846,19382
29846,2814
29846,4659
29846,5342
29846,3405
29847,26020
29847,3681
29847,831
29847,2306
29847,8586
29847,25397
29848,20844
29848,20845
29848,7236
29848,1406
29848,17952
29848,35
29849,867
29849,65
29849,1286
29849,2162
29849,2410
29849,28288
29850,21908
29850,5548
29850,19323
29850,23099
29850,28151
29850,9980
29851,5408
29851,110
29851,12280
29851,21622
29851,320
29851,1562
29852,22274
29852,21863
29852,3365
29852,512
29852,262
29852,7084
29853,14142
29853,1690
29853,6478
29853,16991
29853,385
29853,6927
29854,13792
29854,3204
29854,835
29854,28061
29854,1466
29854,70
29855,635
29855,20469
29855,19648
29855,13546
29855,8782
29855,6308
29856,25543
29856,227
29856,1385
29856,6265
29856,24309
29856,8485
29857,1875
29857,11375
29857,8025
29857,857
29857,4085
29857,26348
29858,127
29858,17376
29858,25762
29858,6
29858,8745
29858,23743
29859,2225
29859,18018
29859,8693
29859,1791
29859,1801
29859,6313
29860,22567
29860,229
29860,22831
29860,5998
29860,10565
29860,16
29861,10077
29861,3315
29861,674
29861,4986
29861,4862
29861,26368
29862,16939
29862,16169
29862,8524
29862,10334
29862,56
29862,8664
29863,12819
29863,5114
29863,5081
29863,29538
29863,6061
29863,7768
29864,29403
29864,4276
29864,23633
29864,75
29864,970
29864,13341
29865,28266
29865,2623
29865,10813
29865,4205
29865,10963
29865,1624
29866,24839
29866,7058
29866,12951
29866,80
29866,2099
29866,7353
29867,13670
29867,7180
29867,20
29867,5051
29867,6270
29867,1575
29868,853
29868,14457
29868,1221
29868,2056
29868,12756
29868,2692
29869,63
29869,9600
29869,7731
29869,3509
29869,27638
29869,7155
29870,14119
29870,565
29870,433
29870,7235
29870,26265
29870,20287
29871,9195
29871,12457
29871,4163
29871,24
29871,1158
29871,27508
29872,5191
29872,640
29872,10257
29872,9275
29872,4039
29872,4880
29873,26886
29873,2479
29873,17785
29873,11436
29873,7086
29873,25328
29874,4991
29874,20890
29874,9753
29874,23732
29874,6027
29874,4043
29875,1808
29875,4762
29875,21775
29875,9916
29875,5205
29875,15719
29876,4430
29876,19693
29876,8078
29876,10254
29876,255
29876,14625
29877,13834
29877,3577
29877,19786
29877,10598
29877,515
29877,340
29878,1728
29878,16343
29878,23149
29878,3601
29878,2854
29878,1055
29879,2452
29879,3273
29879,17970
29879,27070
29879,28929
29879,2271
29880,29858
29880,16
29880,1997
29880,1163
29880,11446
29880,1297
29881,3101
29881,19320
29881,7944
29881,4658
29881,17891
29881,4815
29882,1618
29882,633
29882,2087
29882,6994
29882,11
29882,29549
29883,15800
29883,360
29883,17167
29883,30
29883,13035
29883,1245
29884,3701
29884,18329
29884,9998
29884,1907
29884,11993
29884,645
29885,1095
29885,475
29885,13119
29885,17177
29885,4409
29885,10929
29886,15208
29886,2099
29886,2424
29886,6888
29886,2360
29886,18783
29887,18185
29887,7965
29887,16
29887,604
29887,4949
29887,6756
29888,7495
29888,9543
29888,29020
29888,13829
29888,4583
29888,463
29889,8178
29889,4582
29889,3045
29889,7787
29889,23157
29889,15999
29890,11512
29890,3780
29890,24036
29890,4537
29890,29143
29890,382
29891,934
29891,3412
29891,1644
29891,8908
29891,17251
29891,5132
29892,10409
29892,4672
29892,20027
29892,25274
29892,18452
29892,51
29893,16995
29893,9201
29893,17641
29893,231
29893,18154
29893,1410
29894,29618
29894,87
29894,18346
29894,24783
29894,2532
29894,16694
29895,18235
29895,855
29895,28101
29895,149
29895,29
29895,119
29896,10418
29896,10325
29896,13920
29896,14300
29896,21527
29896,854
29897,21125
29897,14379
29897,3220
29897,15182
29897,5993
29897,19218
29898,2896
29898,11408
29898,1318
29898,346
29898,18765
29898,4040
29899,12942
29899,206
29899,7839
29899,16291
29899,1513
29899,2931
29900,14704
29900,4933
29900,5614
29900,8500
29900,717
29900,2831
29901,9333
29901,12596
29901,10346
29901,25157
29901,12312
29901,1670
29902,6031
29902,26649
29902,8757
29902,17850
29902,381
29902,10053
29903,11358
29903,7907
29903,20588
29903,6751
29903,8711
29903,2036
29904,27230
29904,1090
29904,3244
29904,7440
29904,1872
29904,4165
29905,19738
29905,4869
29905,984
29905,26932
29905,463
29905,12631
29906,14912
29906,792
29906,14740
29906,28251
29906,16059
29906,1284
29907,10680
29907,539
29907,13703
29907,26199
29907,7218
29907,4085
29908,8451
29908,1236
29908,4714
29908,2524
29908,15136
29908,2079
29909,2896
29909,4574
29909,5444
29909,14307
29909,13533
29909,27747
29910,9469
29910,19057
29910,2004
29910,1943
29910,26419
29910,6331
29911,21053
29911,5050
29911,1057
29911,23488
29911,1073
29911,28
29912,430
29912,25189
29912,1221
29912,28416
29912,249
29912,14394
29913,24638
29913,12589
29913,16734
29913,8836
29913,18259
29913,19825
29914,11360
29914,5189
29914,12024
29914,1093
29914,784
29914,5942
29915,13
29915,8420
29915,20355
29915,9125
29915,24762
29915,19
29916,23651
29916,4281
29916,9240
29916,15296
29916,20917
29916,14859
29917,1539
29917,15448
29917,25249
29917,890
29917,880
29917,8909
29918,5703
29918,2042
29918,159
29918,6321
29918,29892
29918,68
29919,22819
29919,7602
29919,4663
29919,68
29919,4708
29919,6538
29920,9114
29920,22634
29920,22258
29920,14254
29920,734
29920,1
29921,39
29921,22563
29921,13
29921,4888
29921,7976
29921,4316
29922,4534
29922,21068
29922,27574
29922,249
29922,14546
29922,14183
29923,7187
29923,11917
29923,27594
29923,5652
29923,1314
29923,65
29924,10445
29924,3908
29924,6078
29924,10270
29924,21543
29924,29593
29925,4915
29925,6594
29925,1768
29925,6073
29925,22352
29925,16
29926,6905
29926,5543
29926,2033
29926,20185
29926,2749
29926,27494
29927,10075
29927,3554
29927,2330
29927,15200
29927,7646
29927,53
29928,13958
29928,2347
29928,29522
29928,18998
29928,26470
29928,1138
29929,17
29929,3243
29929,141
29929,15254
29929,10436
29929,5421
29930,14943
29930,29053
29930,14342
29930,138
29930,3
29930,9293
29931,4986
29931,16578
29931,4323
29931,603
29931,2377
29931,14148
29932,7796
29932,11744
29932,26038
29932,11543
29932,10810
29932,18282
29933,1076
29933,15997
29933,6866
29933,11234
29933,128
29933,631
29934,12258
29934,1
29934,19711
29934,7003
29934,3444
29934,27884
29935,1091
29935,1374
29935,10
29935,16927
29935,758
29935,5454
29936,10584
29936,1658
29936,1572
29936,13755
29936,16747
29936,2282
29937,5559
29937,82
29937,25
29937,6715
29937,9585
29937,6244
29938,13497
29938,421
29938,9989
29938,23362
29938,5832
29938,25688
29939,18712
29939,274
29939,1688
29939,11262
29939,14234
29939,24522
29940,41
29940,4788
29940,1510
29940,1013
29940,1579
29940,26907
29941,1427
29941,8127
29941,71
29941,1815
29941,16795
29941,438
29942,26920
29942,18378
29942,6591
29942,28493
29942,28359
29942,551
29943,4365
29943,5936
29943,18629
29943,5389
29943,181
29943,467
29944,27
29944,47
29944,20153
29944,158
29944,6240
29944,103
29945,3482
29945,3800
29945,561
29945,15133
29945,9609
29945,4570
29946,551
29946,27522
29946,21992
29946,590
29946,6
29946,7608
29947,24089
29947,10112
29947,795
29947,5891
29947,24426
29947,27021
29948,625
29948,1672
29948,19230
29948,11648
29948,9294
29948,7521
29949,3336
29949,7075
29949,1139
29949,16254
29949,2819
29949,25483
29950,7443
29950,2953
29950,10228
29950,763
29950,14682
29950,6899
29951,1111
29951,3079
29951,447
29951,4705
29951,19925
29951,5150
29952,6728
29952,18139
29952,348
29952,3162
29952,14
29952,12558
29953,12389
29953,29690
29953,23105
29953,27232
29953,218
29953,6907
29954,1013
29954,22826
29954,5880
29954,1652
29954,6445
29954,27791
29955,647
29955,18545
29955,11846
29955,4942
29955,1065
29955,9825
29956,21228
29956,5684
29956,4
29956,12057
29956,3453
29956,9028
29957,3705
29957,7926
29957,879
29957,674
29957,23396
29957,128
29958,40
29958,7
29958,28782
29958,17758
29958,11039
29958,980
29959,13516
29959,3782
29959,4435
29959,28472
29959,13743
29959,4012
29960,3172
29960,6070
29960,1684
29960,7379
29960,7151
29960,16364
29961,13471
29961,22944
29961,281
29961,21951
29961,6974
29961,16213
29962,2549
29962,18369
29962,5192
29962,1067
29962,20049
29962,18289
29963,2843
29963,5403
29963,19632
29963,3203
29963,8566
29963,5
29964,9503
29964,1334
29964,6355
29964,8208
29964,2555
29964,26855
29965,19286
29965,12899
29965,29765
29965,269
29965,857
29965,5411
29966,342
29966,3287
29966,17824
29966,200
29966,1635
29966,10746
29967,21993
29967,21183
29967,206
29967,4097
29967,2232
29967,7225
29968,6643
29968,15277
29968,12096
29968,1812
29968,5662
29968,17689
29969,28177
29969,5818
29969,28683
29969,297
29969,4571
29969,1057
29970,17434
29970,14918
29970,29792
29970,732
29970,21087
29970,4925
29971,24256
29971,16
29971,5382
29971,349
29971,21788
29971,55
29972,1700
29972,20284
29972,16324
29972,6168
29972,17627
29972,2199
29973,4781
29973,26625
29973,952
29973,12210
29973,3088
29973,2969
29974,11999
29974,8916
29974,24384
29974,19891
29974,24659
29974,9136
29975,24066
29975,21561
29975,1046
29975,7769
29975,3923
29975,23522
29976,560
29976,13418
29976,1236
29976,1361
29976,4190
29976,21
29977,854
29977,65
29977,11506
29977,2433
29977,4287
29977,96
29978,97
29978,81
29978,1622
29978,5204
29978,16819
29978,11956
29979,4856
29979,9085
29979,28350
29979,3503
29979,12
29979,744
29980,7006
29980,8719
29980,6208
29980,14460
29980,4420
29980,3611
29981,16064
29981,28506
29981,22463
29981,12203
29981,19912
29981,3197
29982,3387
29982,14665
29982,15
29982,27183
29982,1576
29982,9055
29983,3420
29983,16211
29983,4241
29983,18265
29983,17555
29983,27982
29984,42
29984,15517
